latitude,longitude,B01.tiff,B02.tiff,B03.tiff,B04.tiff,B05.tiff,B06.tiff,B07.tiff,B08.tiff,B09.tiff,B10.tiff,B11.tiff,B12.tiff,B8A.tiff
-23.19610321549125,-54.43359545139125,0.1231,0.0989,0.1032,0.0877,0.1317,0.3034,0.3814,0.357,0.0485,0.0015,0.3238,0.1786,0.4148
-23.19610321549125,-54.43350557997231,0.1233,0.1002,0.1027,0.0902,0.1317,0.3024,0.3803,0.3541,0.0485,0.0015,0.3247,0.1789,0.4125
-23.19610321549125,-54.43341570855336,0.1236,0.0988,0.1029,0.0907,0.1318,0.3016,0.3789,0.3503,0.0483,0.0015,0.3255,0.1793,0.4103
-23.19610321549125,-54.433325837134426,0.1238,0.0991,0.1038,0.0924,0.1317,0.3011,0.377,0.3474,0.0482,0.0015,0.3265,0.1798,0.4083
-23.19610321549125,-54.43323596571548,0.1241,0.1,0.1041,0.0934,0.132,0.3004,0.3743,0.346,0.0481,0.0015,0.3273,0.1809,0.4062
-23.19610321549125,-54.43314609429654,0.1242,0.1001,0.1043,0.0931,0.1329,0.2989,0.3698,0.344,0.048,0.0015,0.328,0.1834,0.4038
-23.19610321549125,-54.4330562228776,0.1243,0.1011,0.105,0.0943,0.134,0.2968,0.3652,0.3404,0.048,0.0015,0.3286,0.1861,0.4011
-23.19610321549125,-54.43296635145866,0.1243,0.1015,0.1047,0.0955,0.1345,0.2942,0.3637,0.3405,0.048,0.0016,0.3292,0.1874,0.3969
-23.19610321549125,-54.43287648003973,0.1243,0.1003,0.1031,0.0937,0.1349,0.2911,0.363,0.3433,0.048,0.0016,0.3297,0.1882,0.3918
-23.19610321549125,-54.43278660862078,0.1241,0.1001,0.1046,0.095,0.1364,0.2868,0.3577,0.3343,0.048,0.0016,0.3294,0.1896,0.3857
-23.19610321549125,-54.43269673720184,0.1239,0.1013,0.1058,0.1036,0.1385,0.2819,0.3493,0.3178,0.0481,0.0016,0.3284,0.1913,0.3789
-23.19610321549125,-54.4326068657829,0.1237,0.1036,0.1073,0.1078,0.1389,0.2804,0.3469,0.3125,0.0482,0.0016,0.3274,0.1913,0.3772
-23.19610321549125,-54.43251699436396,0.1235,0.1035,0.1054,0.1049,0.1376,0.2825,0.3506,0.3171,0.0483,0.0016,0.3263,0.1895,0.3809
-23.19610321549125,-54.432427122945015,0.1233,0.1013,0.1035,0.0981,0.1357,0.2857,0.356,0.3278,0.0484,0.0015,0.3245,0.1863,0.3861
-23.19610321549125,-54.43233725152608,0.123,0.1001,0.1033,0.092,0.133,0.2902,0.3631,0.3362,0.0486,0.0015,0.3217,0.181,0.3929
-23.19610321549125,-54.432247380107135,0.1227,0.0985,0.1026,0.0886,0.1308,0.2938,0.3683,0.3397,0.0489,0.0015,0.3192,0.177,0.3981
-23.19610321549125,-54.4321575086882,0.1224,0.0975,0.1016,0.09,0.1296,0.2949,0.369,0.3345,0.0491,0.0015,0.3173,0.1766,0.3995
-23.19610321549125,-54.432067637269256,0.1221,0.0978,0.1016,0.0914,0.129,0.2955,0.3688,0.3319,0.0494,0.0015,0.3162,0.177,0.4002
-23.19610321549125,-54.43197776585031,0.1219,0.0989,0.1022,0.0919,0.1292,0.2964,0.3695,0.3356,0.0496,0.0015,0.3164,0.1763,0.4029
-23.19610321549125,-54.43188789443138,0.1217,0.0997,0.1024,0.0934,0.1298,0.2977,0.3711,0.3371,0.0498,0.0015,0.3173,0.1756,0.406
-23.19610321549125,-54.43179802301243,0.1217,0.0992,0.1033,0.0907,0.1299,0.3009,0.375,0.3397,0.0499,0.0015,0.3176,0.1757,0.4073
-23.19610321549125,-54.4317081515935,0.1217,0.0984,0.1033,0.091,0.1296,0.3049,0.3802,0.3409,0.0499,0.0015,0.3177,0.1759,0.408
-23.19610321549125,-54.43161828017456,0.1218,0.0987,0.1023,0.0936,0.1289,0.3075,0.3839,0.3361,0.05,0.0015,0.3169,0.1745,0.4115
-23.19610321549125,-54.43152840875561,0.122,0.0965,0.1009,0.0849,0.1278,0.309,0.3865,0.3557,0.0499,0.0015,0.3153,0.1718,0.417
-23.19610321549125,-54.43143853733668,0.1222,0.0968,0.1013,0.0821,0.1278,0.3086,0.3865,0.3644,0.0498,0.0015,0.3152,0.171,0.4188
-23.19610321549125,-54.43134866591773,0.1224,0.0969,0.1025,0.0864,0.1292,0.3062,0.3835,0.3547,0.0496,0.0015,0.3168,0.1725,0.4165
-23.19610321549125,-54.43125879449879,0.1227,0.0956,0.1012,0.0843,0.13,0.3048,0.3815,0.3571,0.0492,0.0015,0.3175,0.1726,0.4146
-23.19610321549125,-54.43116892307985,0.1231,0.0964,0.1023,0.0852,0.1289,0.3063,0.3832,0.3586,0.0485,0.0015,0.3164,0.1684,0.4161
-23.19610321549125,-54.43107905166091,0.1235,0.097,0.1036,0.0856,0.1293,0.3048,0.3804,0.354,0.0477,0.0015,0.3148,0.1687,0.4119
-23.19610321549125,-54.43098918024197,0.1241,0.096,0.1,0.0841,0.133,0.2974,0.3688,0.3485,0.0468,0.0015,0.3127,0.1812,0.3962
-23.19610321549125,-54.43089930882303,0.1246,0.1008,0.1062,0.1058,0.1384,0.2854,0.3511,0.324,0.0458,0.0015,0.3115,0.1954,0.3747
-23.19618566630024,-54.438897865108736,0.1299,0.1038,0.1081,0.1239,0.1559,0.2411,0.2891,0.2693,0.0398,0.0015,0.3265,0.2274,0.3169
-23.19618566630024,-54.4388079936898,0.129,0.1026,0.1047,0.1201,0.1474,0.2499,0.3008,0.2648,0.0404,0.0014,0.3231,0.2146,0.3275
-23.19618566630024,-54.438718122270856,0.1281,0.1034,0.1052,0.1141,0.142,0.2596,0.3131,0.2842,0.0412,0.0014,0.3247,0.2055,0.3382
-23.19618566630024,-54.43862825085191,0.1272,0.1025,0.1048,0.1045,0.1388,0.267,0.3252,0.3046,0.042,0.0014,0.3243,0.1993,0.3518
-23.19618566630024,-54.43853837943298,0.1264,0.0997,0.1022,0.0992,0.1377,0.2721,0.3355,0.314,0.0428,0.0014,0.3239,0.196,0.3648
-23.19618566630024,-54.438448508014034,0.1257,0.0991,0.1013,0.0987,0.1373,0.2714,0.3354,0.3124,0.0435,0.0014,0.3229,0.1948,0.3648
-23.19618566630024,-54.43835863659509,0.1251,0.1006,0.1036,0.1033,0.1377,0.266,0.3271,0.3023,0.0442,0.0015,0.3215,0.1956,0.355
-23.19618566630024,-54.43826876517616,0.1247,0.1015,0.104,0.1098,0.1385,0.2639,0.3227,0.2907,0.0447,0.0015,0.3227,0.1969,0.3516
-23.19618566630024,-54.43817889375721,0.1244,0.1004,0.1053,0.1107,0.1399,0.2653,0.3222,0.29,0.045,0.0015,0.3269,0.199,0.3551
-23.19618566630024,-54.43808902233828,0.1242,0.1014,0.1049,0.1097,0.1405,0.268,0.3248,0.2977,0.0453,0.0015,0.3301,0.1996,0.3592
-23.19618566630024,-54.43799915091933,0.1241,0.1017,0.1059,0.109,0.1404,0.2718,0.3309,0.3059,0.0455,0.0015,0.3319,0.1981,0.3626
-23.19618566630024,-54.43790927950039,0.1241,0.101,0.105,0.1028,0.1392,0.2765,0.339,0.3176,0.0457,0.0015,0.3324,0.1953,0.3685
-23.19618566630024,-54.43781940808145,0.1241,0.1002,0.1036,0.096,0.1359,0.2822,0.3494,0.3307,0.0458,0.0015,0.331,0.1905,0.3795
-23.19618566630024,-54.43772953666251,0.124,0.0995,0.1034,0.0925,0.1328,0.2879,0.3595,0.3408,0.046,0.0015,0.3292,0.186,0.3904
-23.19618566630024,-54.437639665243566,0.1239,0.0995,0.1035,0.0903,0.132,0.2934,0.3665,0.3463,0.0461,0.0015,0.3283,0.1836,0.3973
-23.19618566630024,-54.43754979382463,0.1238,0.1004,0.1036,0.0903,0.1322,0.2979,0.3711,0.3466,0.0463,0.0014,0.3277,0.1822,0.402
-23.19618566630024,-54.43745992240569,0.1238,0.1006,0.1042,0.0941,0.1324,0.299,0.3719,0.3431,0.0464,0.0014,0.3267,0.181,0.4052
-23.19618566630024,-54.43737005098675,0.1237,0.0987,0.1041,0.0938,0.1326,0.2978,0.3701,0.3403,0.0465,0.0014,0.3257,0.1803,0.4066
-23.19618566630024,-54.43728017956781,0.1236,0.0989,0.1031,0.0895,0.1324,0.2975,0.3698,0.3482,0.0466,0.0014,0.3251,0.1801,0.4061
-23.19618566630024,-54.437190308148864,0.1236,0.0983,0.103,0.0882,0.1318,0.2976,0.3704,0.3491,0.0467,0.0015,0.3248,0.1804,0.4038
-23.19618566630024,-54.43710043672993,0.1235,0.0995,0.1028,0.0897,0.1314,0.2972,0.3704,0.346,0.0468,0.0015,0.324,0.1798,0.4027
-23.19618566630024,-54.437010565310985,0.1235,0.0993,0.1033,0.0895,0.1314,0.2963,0.37,0.3429,0.0469,0.0015,0.3225,0.1782,0.403
-23.19618566630024,-54.43692069389204,0.1234,0.0988,0.1028,0.0917,0.1314,0.2959,0.3692,0.3381,0.047,0.0015,0.3211,0.1773,0.4028
-23.19618566630024,-54.43683082247311,0.1234,0.0991,0.1025,0.0939,0.1314,0.2963,0.3672,0.3331,0.0471,0.0015,0.3199,0.1779,0.4015
-23.19618566630024,-54.43674095105416,0.1233,0.0994,0.1014,0.094,0.1312,0.2968,0.3666,0.3332,0.0472,0.0015,0.3193,0.1785,0.4005
-23.19618566630024,-54.436651079635226,0.1233,0.0991,0.1007,0.0924,0.1304,0.2969,0.3691,0.3389,0.0473,0.0015,0.3199,0.1781,0.4
-23.19618566630024,-54.43656120821628,0.1233,0.0989,0.1024,0.0907,0.1296,0.2971,0.3721,0.3449,0.0474,0.0015,0.3208,0.1776,0.4003
-23.19618566630024,-54.43647133679734,0.1232,0.0987,0.1037,0.0888,0.1292,0.2979,0.3735,0.3482,0.0475,0.0016,0.321,0.1778,0.4022
-23.19618566630024,-54.4363814653784,0.1232,0.0983,0.1017,0.0875,0.1292,0.2985,0.3736,0.3484,0.0476,0.0016,0.3211,0.1783,0.4045
-23.19618566630024,-54.43629159395946,0.1231,0.0993,0.1022,0.0903,0.1303,0.2964,0.3702,0.3425,0.0477,0.0016,0.322,0.1788,0.4045
-23.19618566630024,-54.43620172254053,0.123,0.0995,0.1027,0.0941,0.1319,0.2931,0.3652,0.3358,0.0478,0.0016,0.3233,0.1793,0.4034
-23.19618566630024,-54.43611185112158,0.123,0.0993,0.1025,0.0944,0.1322,0.2949,0.3679,0.3384,0.0478,0.0016,0.324,0.179,0.4052
-23.19618566630024,-54.43602197970264,0.1229,0.1005,0.1038,0.0947,0.1315,0.3011,0.3771,0.3439,0.0479,0.0017,0.3241,0.178,0.4095
-23.19618566630024,-54.4359321082837,0.1229,0.1,0.1042,0.0905,0.1308,0.3058,0.384,0.356,0.048,0.0017,0.3239,0.1768,0.4144
-23.19618566630024,-54.43584223686476,0.1228,0.0984,0.1028,0.0865,0.1303,0.3088,0.3876,0.363,0.0481,0.0016,0.3232,0.1756,0.4199
-23.19618566630024,-54.435752365445815,0.1227,0.0989,0.1017,0.0863,0.1294,0.311,0.3907,0.3616,0.0482,0.0016,0.3225,0.1742,0.4248
-23.19618566630024,-54.43566249402688,0.1226,0.0988,0.1017,0.0861,0.1279,0.3126,0.3939,0.3604,0.0482,0.0016,0.3216,0.1728,0.4294
-23.19618566630024,-54.435572622607936,0.1226,0.0978,0.1009,0.0845,0.1268,0.3137,0.3963,0.3653,0.0483,0.0016,0.3208,0.1715,0.4317
-23.19618566630024,-54.435482751189,0.1225,0.0976,0.1008,0.0837,0.1268,0.3149,0.3975,0.3679,0.0484,0.0016,0.3201,0.1704,0.4303
-23.19618566630024,-54.435392879770056,0.1224,0.098,0.1022,0.0842,0.1273,0.3147,0.3968,0.3661,0.0485,0.0016,0.3194,0.1698,0.4266
-23.19618566630024,-54.43530300835111,0.1223,0.0981,0.1025,0.0847,0.1283,0.3109,0.3915,0.3652,0.0486,0.0015,0.3185,0.1704,0.421
-23.19618566630024,-54.43521313693218,0.1222,0.0982,0.1018,0.0858,0.1292,0.3057,0.3843,0.3601,0.0487,0.0015,0.3176,0.1714,0.4147
-23.19618566630024,-54.43512326551323,0.1221,0.0977,0.1017,0.0888,0.1289,0.3032,0.3807,0.3489,0.0487,0.0015,0.3165,0.1715,0.4116
-23.19618566630024,-54.43503339409429,0.122,0.0984,0.1006,0.0896,0.1277,0.3028,0.3801,0.3402,0.0488,0.0015,0.3153,0.1708,0.411
-23.19618566630024,-54.43494352267536,0.1219,0.0981,0.1011,0.089,0.1264,0.3054,0.3832,0.3436,0.0489,0.0015,0.3144,0.1691,0.4146
-23.19618566630024,-54.43485365125641,0.1218,0.0968,0.1019,0.0865,0.125,0.311,0.3902,0.3519,0.049,0.0015,0.3139,0.1662,0.4227
-23.19618566630024,-54.43476377983748,0.1218,0.097,0.1011,0.0826,0.1241,0.3155,0.3969,0.3648,0.049,0.0014,0.3131,0.1641,0.4289
-23.19618566630024,-54.43467390841853,0.1217,0.0959,0.1016,0.0796,0.1234,0.319,0.4043,0.3726,0.049,0.0014,0.312,0.1627,0.4331
-23.19618566630024,-54.43458403699959,0.1217,0.0967,0.1013,0.0798,0.1242,0.3187,0.4047,0.3721,0.049,0.0014,0.3117,0.163,0.4323
-23.19618566630024,-54.43449416558065,0.1217,0.0961,0.101,0.0801,0.1273,0.3118,0.3924,0.3754,0.049,0.0014,0.3128,0.1657,0.4237
-23.19618566630024,-54.43440429416171,0.1217,0.0976,0.1029,0.0859,0.1306,0.3041,0.3792,0.3608,0.049,0.0014,0.3145,0.1691,0.4138
-23.19618566630024,-54.43431442274277,0.1218,0.1019,0.1059,0.0999,0.1332,0.2981,0.3705,0.3283,0.049,0.0014,0.3174,0.1736,0.4043
-23.19618566630024,-54.43422455132383,0.1218,0.1033,0.1068,0.1065,0.1344,0.2953,0.367,0.3163,0.049,0.0014,0.3197,0.1768,0.3989
-23.19618566630024,-54.434134679904886,0.1219,0.0999,0.1045,0.0942,0.1311,0.3013,0.3768,0.3386,0.0489,0.0014,0.3186,0.1735,0.409
-23.19618566630024,-54.43404480848595,0.1221,0.0972,0.1013,0.0835,0.126,0.3116,0.3931,0.3609,0.0489,0.0014,0.316,0.1673,0.4263
-23.19618566630024,-54.43395493706701,0.1222,0.0968,0.1011,0.0807,0.1248,0.3156,0.399,0.3707,0.0489,0.0014,0.3157,0.1658,0.4322
-23.19618566630024,-54.433865065648064,0.1224,0.0961,0.1003,0.0815,0.1264,0.3152,0.3979,0.3722,0.0488,0.0014,0.3169,0.1676,0.4306
-23.19618566630024,-54.43377519422913,0.1226,0.0977,0.1032,0.0866,0.1279,0.3127,0.3947,0.3621,0.0488,0.0015,0.3187,0.17,0.4274
-23.19618566630024,-54.43368532281018,0.1228,0.099,0.1016,0.0892,0.1296,0.3075,0.389,0.3554,0.0487,0.0015,0.3211,0.1732,0.4223
-23.19618566630024,-54.43359545139125,0.123,0.0988,0.1024,0.0878,0.1307,0.3042,0.3844,0.3561,0.0487,0.0015,0.3228,0.1759,0.4181
-23.19618566630024,-54.43350557997231,0.1232,0.0999,0.1032,0.0884,0.131,0.3039,0.3817,0.3526,0.0486,0.0015,0.3235,0.1777,0.4156
-23.19618566630024,-54.43341570855336,0.1234,0.099,0.1034,0.0893,0.1311,0.3038,0.3797,0.351,0.0485,0.0015,0.3242,0.1788,0.4129
-23.19618566630024,-54.433325837134426,0.1237,0.0986,0.1034,0.0896,0.1311,0.3029,0.3787,0.3514,0.0484,0.0015,0.3251,0.179,0.4087
-23.19618566630024,-54.43323596571548,0.1239,0.0991,0.1034,0.0888,0.1312,0.3017,0.3775,0.3532,0.0483,0.0015,0.3258,0.1792,0.4052
-23.19618566630024,-54.43314609429654,0.1241,0.0987,0.103,0.0875,0.1316,0.3005,0.3747,0.3576,0.0482,0.0015,0.3258,0.1806,0.405
-23.19618566630024,-54.4330562228776,0.1242,0.0982,0.1023,0.0879,0.1322,0.2988,0.371,0.3575,0.0481,0.0016,0.3257,0.1825,0.4053
-23.19618566630024,-54.43296635145866,0.1242,0.0994,0.1022,0.0905,0.1337,0.2957,0.3662,0.3475,0.0481,0.0016,0.3263,0.1849,0.4012
-23.19618566630024,-54.43287648003973,0.1241,0.1009,0.1039,0.0934,0.1355,0.2918,0.3605,0.3431,0.0481,0.0016,0.3272,0.1875,0.3949
-23.19618566630024,-54.43278660862078,0.124,0.1018,0.1063,0.0994,0.1364,0.2892,0.3562,0.3308,0.0481,0.0016,0.3269,0.189,0.3893
-23.19618566630024,-54.43269673720184,0.1238,0.1024,0.1053,0.1031,0.1364,0.2876,0.3532,0.3177,0.0482,0.0016,0.3258,0.1894,0.3844
-23.19618566630024,-54.4326068657829,0.1237,0.1011,0.1037,0.0975,0.1357,0.2887,0.3551,0.327,0.0483,0.0016,0.3249,0.188,0.3852
-23.19618566630024,-54.43251699436396,0.1235,0.0999,0.1039,0.0934,0.1343,0.2927,0.3624,0.3402,0.0484,0.0016,0.3242,0.1847,0.3925
-23.19618566630024,-54.432427122945015,0.1233,0.0987,0.1027,0.0897,0.1328,0.2959,0.3688,0.3456,0.0485,0.0015,0.3228,0.1812,0.3989
-23.19618566630024,-54.43233725152608,0.123,0.0983,0.1022,0.088,0.1313,0.2971,0.3728,0.3436,0.0487,0.0015,0.3204,0.1774,0.4031
-23.19618566630024,-54.432247380107135,0.1228,0.0983,0.1019,0.0881,0.1301,0.2977,0.3751,0.3395,0.0489,0.0015,0.3179,0.1747,0.4053
-23.19618566630024,-54.4321575086882,0.1225,0.0976,0.1007,0.0885,0.1291,0.2983,0.3749,0.3374,0.0491,0.0015,0.3158,0.1742,0.4041
-23.19618566630024,-54.432067637269256,0.1222,0.0966,0.1012,0.0888,0.1285,0.2988,0.3743,0.3373,0.0494,0.0015,0.3142,0.1743,0.4025
-23.19618566630024,-54.43197776585031,0.122,0.097,0.1028,0.0913,0.1284,0.2993,0.3754,0.3371,0.0496,0.0015,0.3139,0.174,0.4042
-23.19618566630024,-54.43188789443138,0.1219,0.0987,0.1024,0.0931,0.1286,0.3001,0.377,0.3411,0.0497,0.0015,0.3145,0.1737,0.4071
-23.19618566630024,-54.43179802301243,0.1218,0.0987,0.1026,0.089,0.1289,0.3015,0.378,0.3517,0.0497,0.0015,0.3155,0.1737,0.4096
-23.19618566630024,-54.4317081515935,0.1219,0.0977,0.1023,0.0883,0.1292,0.3032,0.3785,0.3512,0.0498,0.0015,0.317,0.1739,0.412
-23.19618566630024,-54.43161828017456,0.122,0.0989,0.1023,0.0918,0.129,0.3038,0.3788,0.3417,0.0497,0.0015,0.3179,0.1735,0.4144
-23.19618566630024,-54.43152840875561,0.1221,0.0982,0.1022,0.0887,0.1283,0.3037,0.3789,0.3462,0.0497,0.0015,0.3183,0.1725,0.4168
-23.19618566630024,-54.43143853733668,0.1223,0.0982,0.1019,0.088,0.1286,0.3028,0.3775,0.3443,0.0495,0.0015,0.319,0.1729,0.4161
-23.19618566630024,-54.43134866591773,0.1225,0.0985,0.1026,0.0919,0.1305,0.3012,0.3739,0.34,0.0492,0.0015,0.3202,0.1751,0.4113
-23.19618566630024,-54.43125879449879,0.1228,0.0979,0.1024,0.0899,0.1311,0.3007,0.3732,0.342,0.0488,0.0015,0.3201,0.1752,0.4092
-23.19618566630024,-54.43116892307985,0.1231,0.0986,0.1032,0.0889,0.1287,0.3034,0.3791,0.3452,0.0482,0.0015,0.3176,0.1694,0.4148
-23.19618566630024,-54.43107905166091,0.1236,0.0977,0.1011,0.0858,0.1285,0.3034,0.3806,0.3562,0.0474,0.0015,0.3154,0.169,0.4146
-23.19618566630024,-54.43098918024197,0.1241,0.0943,0.0992,0.0797,0.1341,0.2973,0.3706,0.3577,0.0465,0.0015,0.3143,0.1847,0.3994
-23.19618566630024,-54.43089930882303,0.1246,0.1003,0.108,0.1056,0.1419,0.2872,0.354,0.331,0.0456,0.0015,0.3147,0.2022,0.3781
-23.196268117109224,-54.438897865108736,0.13,0.1026,0.106,0.1239,0.1567,0.2416,0.29,0.2594,0.0398,0.0015,0.3248,0.2272,0.3155
-23.196268117109224,-54.4388079936898,0.1291,0.0999,0.1016,0.1148,0.1481,0.2494,0.3001,0.2552,0.0405,0.0015,0.3204,0.2126,0.3246
-23.196268117109224,-54.438718122270856,0.1282,0.1026,0.1048,0.1122,0.1422,0.2572,0.3096,0.2868,0.0412,0.0015,0.3219,0.2025,0.3341
-23.196268117109224,-54.43862825085191,0.1273,0.1024,0.1052,0.1043,0.1391,0.2627,0.3189,0.31,0.042,0.0015,0.3217,0.1978,0.3461
-23.196268117109224,-54.43853837943298,0.1264,0.1003,0.1039,0.1024,0.1384,0.2664,0.3269,0.3118,0.0429,0.0015,0.3219,0.1973,0.3579
-23.196268117109224,-54.438448508014034,0.1257,0.1009,0.1031,0.1045,0.138,0.2663,0.3276,0.2987,0.0436,0.0015,0.3219,0.1967,0.3595
-23.196268117109224,-54.43835863659509,0.1251,0.0995,0.103,0.1068,0.1383,0.2633,0.3225,0.2879,0.0443,0.0015,0.3218,0.1964,0.3531
-23.196268117109224,-54.43826876517616,0.1246,0.1003,0.1028,0.1102,0.1382,0.2648,0.324,0.2853,0.0448,0.0015,0.3235,0.1962,0.3539
-23.196268117109224,-54.43817889375721,0.1243,0.1003,0.1048,0.1073,0.1379,0.2713,0.3332,0.2966,0.0452,0.0015,0.327,0.196,0.3624
-23.196268117109224,-54.43808902233828,0.1241,0.0999,0.1045,0.1009,0.1375,0.2776,0.3414,0.3174,0.0454,0.0015,0.3298,0.1949,0.3712
-23.196268117109224,-54.43799915091933,0.124,0.1005,0.1047,0.0989,0.1375,0.2826,0.3461,0.3298,0.0456,0.0015,0.3313,0.1928,0.3789
-23.196268117109224,-54.43790927950039,0.124,0.1007,0.1051,0.0982,0.1368,0.2873,0.3515,0.3322,0.0458,0.0015,0.3317,0.1903,0.3862
-23.196268117109224,-54.43781940808145,0.1239,0.1,0.104,0.0945,0.1344,0.2919,0.3606,0.3346,0.046,0.0015,0.3308,0.1877,0.3929
-23.196268117109224,-54.43772953666251,0.1239,0.0992,0.1036,0.0907,0.1321,0.2957,0.3688,0.3406,0.0461,0.0015,0.3295,0.1855,0.3982
-23.196268117109224,-54.437639665243566,0.1238,0.0989,0.1045,0.0901,0.1319,0.2983,0.3723,0.3462,0.0463,0.0015,0.3285,0.1839,0.4016
-23.196268117109224,-54.43754979382463,0.1237,0.0992,0.1038,0.0908,0.1326,0.2995,0.3729,0.3478,0.0464,0.0015,0.3275,0.1827,0.4032
-23.196268117109224,-54.43745992240569,0.1236,0.0998,0.1027,0.0915,0.1332,0.2976,0.3705,0.3449,0.0465,0.0015,0.3264,0.1822,0.4017
-23.196268117109224,-54.43737005098675,0.1236,0.0988,0.1028,0.091,0.1338,0.294,0.3661,0.344,0.0466,0.0015,0.3253,0.1822,0.3981
-23.196268117109224,-54.43728017956781,0.1235,0.0996,0.1029,0.0904,0.1337,0.292,0.3628,0.3462,0.0467,0.0015,0.3245,0.1826,0.3952
-23.196268117109224,-54.437190308148864,0.1235,0.1004,0.1027,0.094,0.1328,0.2912,0.3605,0.3361,0.0468,0.0015,0.324,0.1833,0.3931
-23.196268117109224,-54.43710043672993,0.1234,0.0987,0.1037,0.0942,0.1321,0.292,0.3614,0.3295,0.0469,0.0015,0.3232,0.1822,0.3942
-23.196268117109224,-54.437010565310985,0.1234,0.0992,0.1035,0.094,0.1318,0.2948,0.3666,0.329,0.0471,0.0015,0.3222,0.1788,0.3994
-23.196268117109224,-54.43692069389204,0.1234,0.0984,0.102,0.0931,0.1312,0.2977,0.3712,0.3352,0.0472,0.0015,0.3212,0.1765,0.4043
-23.196268117109224,-54.43683082247311,0.1233,0.0981,0.1023,0.0907,0.1301,0.3004,0.3738,0.3435,0.0473,0.0015,0.32,0.1762,0.4084
-23.196268117109224,-54.43674095105416,0.1233,0.0982,0.1035,0.0884,0.1291,0.3024,0.3757,0.3477,0.0474,0.0015,0.3194,0.1764,0.4109
-23.196268117109224,-54.436651079635226,0.1233,0.0977,0.1027,0.0866,0.1284,0.3033,0.3771,0.3508,0.0475,0.0015,0.3197,0.176,0.4106
-23.196268117109224,-54.43656120821628,0.1233,0.097,0.1017,0.0856,0.1282,0.3033,0.3777,0.3532,0.0476,0.0016,0.3204,0.176,0.4091
-23.196268117109224,-54.43647133679734,0.1232,0.097,0.1016,0.0852,0.1287,0.3022,0.3776,0.3519,0.0477,0.0016,0.3206,0.1767,0.4083
-23.196268117109224,-54.4363814653784,0.1232,0.0976,0.1004,0.0846,0.1297,0.3004,0.3769,0.3518,0.0477,0.0016,0.3209,0.1777,0.4075
-23.196268117109224,-54.43629159395946,0.1231,0.0991,0.1014,0.0877,0.1307,0.2988,0.3756,0.3546,0.0477,0.0016,0.3221,0.1786,0.4064
-23.196268117109224,-54.43620172254053,0.1231,0.1002,0.1032,0.0943,0.1317,0.2975,0.3743,0.3447,0.0478,0.0016,0.3237,0.1793,0.4056
-23.196268117109224,-54.43611185112158,0.123,0.0991,0.1031,0.0933,0.1315,0.2989,0.3765,0.3453,0.0478,0.0016,0.3247,0.1792,0.407
-23.196268117109224,-54.43602197970264,0.123,0.0998,0.1027,0.0906,0.1302,0.3028,0.3816,0.3531,0.0478,0.0017,0.3253,0.1783,0.4107
-23.196268117109224,-54.4359321082837,0.1229,0.0986,0.1018,0.0868,0.1297,0.3056,0.3844,0.3625,0.0479,0.0017,0.3255,0.1777,0.4144
-23.196268117109224,-54.43584223686476,0.1228,0.0988,0.1025,0.0881,0.1301,0.307,0.384,0.3627,0.048,0.0017,0.3255,0.1776,0.4183
-23.196268117109224,-54.435752365445815,0.1227,0.0995,0.1037,0.0908,0.1302,0.3076,0.3838,0.3564,0.048,0.0017,0.3252,0.1772,0.4207
-23.196268117109224,-54.43566249402688,0.1227,0.0993,0.1035,0.0906,0.1294,0.3076,0.3851,0.3506,0.0481,0.0016,0.3242,0.1762,0.4211
-23.196268117109224,-54.435572622607936,0.1226,0.099,0.1017,0.0881,0.1287,0.3073,0.386,0.3556,0.0482,0.0016,0.3231,0.1752,0.42
-23.196268117109224,-54.435482751189,0.1225,0.0992,0.1013,0.0867,0.1289,0.3071,0.3862,0.3589,0.0483,0.0016,0.3224,0.1746,0.4173
-23.196268117109224,-54.435392879770056,0.1224,0.0997,0.1027,0.0885,0.1294,0.3064,0.3849,0.3536,0.0484,0.0016,0.3218,0.1743,0.4139
-23.196268117109224,-54.43530300835111,0.1223,0.1001,0.1034,0.0912,0.1299,0.3032,0.3796,0.3506,0.0485,0.0016,0.3211,0.1748,0.4102
-23.196268117109224,-54.43521313693218,0.1222,0.1001,0.103,0.0907,0.1302,0.2995,0.3735,0.3463,0.0487,0.0015,0.3203,0.1753,0.407
-23.196268117109224,-54.43512326551323,0.1221,0.0996,0.102,0.093,0.1299,0.2994,0.3749,0.3381,0.0488,0.0015,0.319,0.1742,0.4065
-23.196268117109224,-54.43503339409429,0.122,0.0984,0.1021,0.0922,0.1289,0.3022,0.382,0.3439,0.0489,0.0015,0.3174,0.1719,0.4086
-23.196268117109224,-54.43494352267536,0.1219,0.0976,0.101,0.0868,0.1272,0.307,0.3899,0.3534,0.049,0.0015,0.316,0.1688,0.4157
-23.196268117109224,-54.43485365125641,0.1218,0.0971,0.1013,0.0827,0.1248,0.3141,0.3993,0.3648,0.0491,0.0014,0.3147,0.1648,0.4283
-23.196268117109224,-54.43476377983748,0.1217,0.0961,0.1002,0.0797,0.1234,0.3192,0.4058,0.3744,0.0492,0.0014,0.3139,0.1624,0.4362
-23.196268117109224,-54.43467390841853,0.1217,0.0963,0.1006,0.079,0.1233,0.3223,0.4095,0.3784,0.0492,0.0014,0.3133,0.1622,0.4378
